Level,Year of Experience,Programming Language,Requirement Language,Description Language,Location
1.0,3.0,kotlin,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,javascript,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,java,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,c,Không yêu cầu,en,Hồ Chí Minh
1.0,4.0,java,Không yêu cầu,vi,Hà Nội
1.0,2.0,typescript,tiếng anh,en,Hà Nội
1.0,2.0,c#,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,1.0,javascript,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,0.0,Khác,Không yêu cầu,vi,Khác
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
0.0,0.0,Khác,tiếng anh,en,Hồ Chí Minh
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hồ Chí Minh
2.0,4.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,1.0,Khác,tiếng nhật,vi,Hà Nội
1.0,2.0,php,Không yêu cầu,vi,Hồ Chí Minh
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,Khác,tiếng nhật,en,Hà Nội
1.0,4.0,Khác,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,en,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,tiếng nhật,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,3.0,kotlin,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,javascript,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,java,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,c,Không yêu cầu,en,Hồ Chí Minh
1.0,4.0,java,Không yêu cầu,vi,Hà Nội
1.0,2.0,typescript,tiếng anh,en,Hà Nội
1.0,2.0,c#,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,php,Không yêu cầu,vi,Hồ Chí Minh
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,Khác,tiếng nhật,en,Hà Nội
1.0,4.0,Khác,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,en,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,tiếng nhật,vi,Hà Nội
1.0,3.0,java,Không yêu cầu,vi,Hà Nội
1.0,3.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,3.0,kotlin,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,javascript,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,java,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,c,Không yêu cầu,en,Hồ Chí Minh
1.0,4.0,java,Không yêu cầu,vi,Hà Nội
1.0,2.0,typescript,tiếng anh,en,Hà Nội
1.0,2.0,c#,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,1.0,javascript,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,0.0,Khác,Không yêu cầu,vi,Khác
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
0.0,0.0,Khác,tiếng anh,en,Hồ Chí Minh
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hồ Chí Minh
2.0,4.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,1.0,Khác,tiếng nhật,vi,Hà Nội
1.0,2.0,php,Không yêu cầu,vi,Hồ Chí Minh
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,Khác,tiếng nhật,en,Hà Nội
1.0,4.0,Khác,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,en,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,tiếng nhật,vi,Hà Nội
1.0,3.0,java,Không yêu cầu,vi,Hà Nội
1.0,3.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,3.0,kotlin,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,javascript,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,java,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,c,Không yêu cầu,en,Hồ Chí Minh
1.0,4.0,java,Không yêu cầu,vi,Hà Nội
1.0,2.0,typescript,tiếng anh,en,Hà Nội
1.0,2.0,c#,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,1.0,javascript,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,0.0,Khác,Không yêu cầu,vi,Khác
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
0.0,0.0,Khác,tiếng anh,en,Hồ Chí Minh
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hồ Chí Minh
2.0,4.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,1.0,Khác,tiếng nhật,vi,Hà Nội
1.0,2.0,php,Không yêu cầu,vi,Hồ Chí Minh
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,Khác,tiếng nhật,en,Hà Nội
1.0,4.0,Khác,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,en,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,tiếng nhật,vi,Hà Nội
1.0,3.0,java,Không yêu cầu,vi,Hà Nội
1.0,3.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,3.0,kotlin,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,javascript,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,java,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,c,Không yêu cầu,en,Hồ Chí Minh
1.0,4.0,java,Không yêu cầu,vi,Hà Nội
1.0,2.0,typescript,tiếng anh,en,Hà Nội
1.0,2.0,c#,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,1.0,javascript,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,0.0,Khác,Không yêu cầu,vi,Khác
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
0.0,0.0,Khác,tiếng anh,en,Hồ Chí Minh
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hồ Chí Minh
2.0,4.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,1.0,Khác,tiếng nhật,vi,Hà Nội
1.0,2.0,php,Không yêu cầu,vi,Hồ Chí Minh
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,Khác,tiếng nhật,en,Hà Nội
1.0,4.0,Khác,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,en,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,Khác,tiếng nhật,en,Hà Nội
1.0,4.0,Khác,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,en,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,tiếng nhật,vi,Hà Nội
1.0,3.0,java,Không yêu cầu,vi,Hà Nội
1.0,3.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,3.0,kotlin,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,javascript,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,java,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,c,Không yêu cầu,en,Hồ Chí Minh
1.0,4.0,java,Không yêu cầu,vi,Hà Nội
1.0,2.0,typescript,tiếng anh,en,Hà Nội
1.0,2.0,c#,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,1.0,javascript,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,0.0,Khác,Không yêu cầu,vi,Khác
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
0.0,0.0,Khác,tiếng anh,en,Hồ Chí Minh
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hồ Chí Minh
2.0,4.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,1.0,Khác,tiếng nhật,vi,Hà Nội
1.0,2.0,php,Không yêu cầu,vi,Hồ Chí Minh
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,Khác,tiếng nhật,en,Hà Nội
1.0,4.0,Khác,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,en,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,tiếng nhật,vi,Hà Nội
1.0,3.0,java,Không yêu cầu,vi,Hà Nội
1.0,3.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,3.0,kotlin,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,javascript,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,java,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,c,Không yêu cầu,en,Hồ Chí Minh
1.0,4.0,java,Không yêu cầu,vi,Hà Nội
1.0,2.0,typescript,tiếng anh,en,Hà Nội
1.0,2.0,c#,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,1.0,javascript,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,0.0,Khác,Không yêu cầu,vi,Khác
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
0.0,0.0,Khác,tiếng anh,en,Hồ Chí Minh
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hồ Chí Minh
2.0,4.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,1.0,Khác,tiếng nhật,vi,Hà Nội
1.0,2.0,php,Không yêu cầu,vi,Hồ Chí Minh
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,Khác,tiếng nhật,en,Hà Nội
1.0,4.0,Khác,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,en,Hà Nội
1.0,2.0,typescript,tiếng anh,en,Hà Nội
1.0,2.0,c#,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,1.0,javascript,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,0.0,Khác,Không yêu cầu,vi,Khác
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
0.0,0.0,Khác,tiếng anh,en,Hồ Chí Minh
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hồ Chí Minh
2.0,4.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,1.0,Khác,tiếng nhật,vi,Hà Nội
1.0,2.0,php,Không yêu cầu,vi,Hồ Chí Minh
1.0,3.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,1.0,javascript,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,0.0,Khác,Không yêu cầu,vi,Khác
2.0,4.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,1.0,Khác,tiếng nhật,vi,Hà Nội
1.0,2.0,php,Không yêu cầu,vi,Hồ Chí Minh
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,Khác,tiếng nhật,en,Hà Nội
1.0,4.0,Khác,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,en,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,tiếng nhật,vi,Hà Nội
1.0,3.0,java,Không yêu cầu,vi,Hà Nội
1.0,3.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,3.0,kotlin,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,javascript,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,java,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,c,Không yêu cầu,en,Hồ Chí Minh
1.0,4.0,java,Không yêu cầu,vi,Hà Nội
1.0,2.0,typescript,tiếng anh,en,Hà Nội
1.0,2.0,c#,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,1.0,javascript,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,0.0,Khác,Không yêu cầu,vi,Khác
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
0.0,0.0,Khác,tiếng anh,en,Hồ Chí Minh
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,Khác,tiếng nhật,en,Hà Nội
1.0,4.0,Khác,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,en,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,tiếng nhật,vi,Hà Nội
1.0,3.0,java,Không yêu cầu,vi,Hà Nội
1.0,3.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,3.0,kotlin,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,javascript,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,java,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,c,Không yêu cầu,en,Hồ Chí Minh
1.0,4.0,java,Không yêu cầu,vi,Hà Nội
1.0,2.0,typescript,tiếng anh,en,Hà Nội
1.0,2.0,c#,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,1.0,javascript,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,0.0,Khác,Không yêu cầu,vi,Khác
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
0.0,0.0,Khác,tiếng anh,en,Hồ Chí Minh
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hồ Chí Minh
2.0,4.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,1.0,Khác,tiếng nhật,vi,Hà Nội
1.0,2.0,php,Không yêu cầu,vi,Hồ Chí Minh
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,Khác,tiếng nhật,en,Hà Nội
1.0,4.0,Khác,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,en,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,tiếng nhật,vi,Hà Nội
1.0,3.0,java,Không yêu cầu,vi,Hà Nội
1.0,3.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,3.0,kotlin,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,javascript,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,java,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,c,Không yêu cầu,en,Hồ Chí Minh
1.0,4.0,java,Không yêu cầu,vi,Hà Nội
1.0,2.0,typescript,tiếng anh,en,Hà Nội
1.0,2.0,c#,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,1.0,javascript,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,0.0,Khác,Không yêu cầu,vi,Khác
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
0.0,0.0,Khác,tiếng anh,en,Hồ Chí Minh
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hồ Chí Minh
2.0,4.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,1.0,Khác,tiếng nhật,vi,Hà Nội
1.0,2.0,php,Không yêu cầu,vi,Hồ Chí Minh
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,Khác,tiếng nhật,en,Hà Nội
1.0,4.0,Khác,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,en,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,tiếng nhật,vi,Hà Nội
1.0,3.0,java,Không yêu cầu,vi,Hà Nội
1.0,3.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,3.0,kotlin,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,javascript,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,java,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,c,Không yêu cầu,en,Hồ Chí Minh
1.0,4.0,java,Không yêu cầu,vi,Hà Nội
1.0,2.0,typescript,tiếng anh,en,Hà Nội
1.0,2.0,c#,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,1.0,javascript,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,0.0,Khác,Không yêu cầu,vi,Khác
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
0.0,0.0,Khác,tiếng anh,en,Hồ Chí Minh
1.0,1.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hồ Chí Minh
2.0,4.0,Khác,tiếng anh,vi,Hồ Chí Minh
1.0,1.0,Khác,tiếng nhật,vi,Hà Nội
1.0,2.0,php,Không yêu cầu,vi,Hồ Chí Minh
1.0,4.0,c,tiếng anh,en,Hồ Chí Minh
1.0,6.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,4.0,Khác,tiếng nhật,en,Hà Nội
1.0,4.0,Khác,tiếng anh,en,Hà Nội
1.0,3.0,Khác,tiếng anh,en,Hà Nội
1.0,4.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,0.0,Khác,Không yêu cầu,vi,Hà Nội
1.0,2.0,Khác,tiếng anh,vi,Hà Nội
1.0,2.0,Khác,tiếng nhật,vi,Hà Nội
1.0,3.0,java,Không yêu cầu,vi,Hà Nội
1.0,3.0,python,Không yêu cầu,vi,Hà Nội
1.0,3.0,Khác,Không yêu cầu,vi,Hồ Chí Minh
1.0,3.0,kotlin,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,javascript,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,java,Không yêu cầu,en,Hồ Chí Minh
1.0,3.0,c,Không yêu cầu,en,Hồ Chí Minh
